benchmark,method,prediction_dir,sample_count,psnr_mean,psnr_std,rmse_mean,rmse_std,ssim_mean,ssim_std,gradient_ratio_mean,gradient_ratio_std,lpips_mean,lpips_std,perceptual_ratio_mean,perceptual_ratio_std
seviri-viirs,Bicubic,/share/data/drive_3/hanan/iclr2026_workshop/bicubuic_seviri_viirs_pred,1000,21.79756422232491,3.799050581743925,0.08713197700113763,0.024778054149230646,0.7934080001115799,0.07512373025966541,0.1810841609252922,0.11904929105350798,0.4412371817193925,0.16788692227636604,1.0,0.0
seviri-viirs,Stage1-025k,/share/data/drive_3/hanan/iclr2026_workshop/journal_stage1_selected_full/seviri_viirs/step_025000,1000,20.668728213752495,3.49391829760974,0.10005804697717241,0.037723993296808686,0.6469241543710231,0.10485702937653776,0.662446082742066,0.3282308327903106,0.37798427764326337,0.13358270180885243,0.9019214406075193,0.17938164894796552
