benchmark,method,prediction_dir,sample_count,psnr_mean,psnr_std,rmse_mean,rmse_std,ssim_mean,ssim_std,gradient_ratio_mean,gradient_ratio_std,lpips_mean,lpips_std,perceptual_ratio_mean,perceptual_ratio_std
seviri-viirs,Bicubic,/share/data/drive_3/hanan/iclr2026_workshop/bicubuic_seviri_viirs_pred,1000,21.79756422232491,3.799050581743925,0.08713197700113763,0.024778054149230646,0.7934080001115799,0.07512373025966541,0.18108416090506427,0.11904929102904774,0.44123716235533356,0.16788689831444478,1.0,0.0
seviri-viirs,SwinIR,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/swinir_classical_sr_x4,1000,18.377285826674317,4.892635181199456,0.133849025854177,0.0438955285477909,0.7802902698516846,0.08348089790163819,0.1914698573640705,0.07957345238409379,0.4573678824622184,0.18756615428340428,1.0196103735542288,0.07226461456166645
seviri-viirs,StableSR,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/stablesr_output,1000,20.526619735218414,3.4615173257263785,0.09977744334726332,0.026898676829928365,0.601837955892086,0.11396133260565443,1.7388727380300288,1.3902846654026375,0.44371653405576944,0.11927322830088535,1.1680835252872457,0.6353772808013939
seviri-viirs,SinSR,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/sinsr_trained_output,1000,20.690597406441405,2.9214634750743897,0.09666019899422283,0.024207879559351022,0.727952150285244,0.08797165823484254,0.45785967102486824,0.4476649988710493,0.37896395351178946,0.15597842501737463,0.8442252174822048,0.07060551229012257
seviri-viirs,Stage1,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/results_invsr_ours_stage1,1000,16.49847016323173,2.660889054330608,0.15575000138795808,0.03794926301485972,0.6458254058361054,0.06907655648213981,0.9587881899137869,1.1142615377076077,0.38035255716368555,0.13170262507902078,1.0608205979571794,1.1137841616805848
seviri-viirs,Stage2-50k,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/rgb_results_50k_ckpt_Ours,1000,20.073138758093148,2.805515217908915,0.10354406824222698,0.02591383231461688,0.6435322718024253,0.11255802753676065,1.0572499149093288,0.24625196509764807,0.28887708807736634,0.10800979600364463,0.666228713147586,0.1006821042109833
seviri-viirs,Stage2-100k,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/results_invsr_ours_stage2_100k,1000,21.25301623009442,2.947740792578086,0.09070269294426195,0.023127588011735915,0.7029741055965424,0.09337310572387876,0.6736102100475705,0.10912128349668966,0.30928807708062234,0.12565432743881444,0.6872709920481248,0.11732629156804411
seviri-viirs,Cascaded,/share/data/drive_3/hanan/iclr2026_workshop/seviri_viirs/results_invsr_ours_cascaded,1000,15.207752144322624,2.6589715461045103,0.180770368255688,0.044893898589402306,0.4955819067656994,0.11135594835312489,2.6758450355868093,3.9331732210696324,0.48422446015477183,0.15749952927249913,1.5175994887803812,2.1855385713889652
